object			
volume	07399	Castelli	1746
foreign	Ramal	ara	
foreign	Chol	heb	
foreign	ψάμμος	grc	
foreign	ἄμμος	grc	
foreign	Sable	fra	
foreign	Gravier	fra	
foreign	Arena	ita	
foreign	Rena	ita	
foreign	Sabbia	ita	
entry	ARGENTUM	0	
orth	ARGENTUM		
foreign	Fada	ara	
foreign	Kesef Syma	heb	
foreign	ἄργυρος	grc	
foreign	Argent	fra	
foreign	Argento	ita	
entry	ARGENTUM VIVUM, HYDRARGYRUM	0	
orth	ARGENTUM VIVUM		
orth	HYDRARGYRUM		
foreign	Agricos	ara	
foreign	Zibach	ara	
foreign	Zevec	ara	
foreign	ὑδράργυρος	grc	
foreign	Argent vif	fra	
foreign	Argento vivo	ita	
entry	ARGILLA	0	
orth	ARGILLA		
foreign	Thin	ara	
foreign	Tina	ara	
foreign	Chafaf	heb	
foreign	Tinah	heb	
foreign	Melet	heb	
foreign	Chamar	heb	
foreign	ἄργιλος	grc	
foreign	Argille	fra	
foreign	Creta	ita	
entry	ARIDITAS, ARIDURA	0	
orth	ARIDITAS		
orth	ARIDURA		
foreign	Debul	ara	
foreign	Fonsmos	ara	
foreign	Dimbelez	ara	
foreign	Jubs	ara	
foreign	Jubisa	ara	
foreign	Jibbascha	heb	
foreign	ξηρότης	grc	
foreign	Aridité	fra	
foreign	Sécheresse	fra	
foreign	Aridità	ita	
foreign	Secca	ita	
foreign	Secura	ita	
entry	ARMENIUS LAPIS	0	
orth	ARMENIUS LAPIS		
foreign	Hagiar	ara	
foreign	Harmeni	ara	
foreign	Eben	heb	
foreign	Cardu	heb	
foreign	λίθος ἀρμένιος	grc	
foreign	ἀρμενιακὸν	grc	
foreign	Pierre d’Arménie	fra	
foreign	Pietra Armellina	ita	
entry	ARMILLA	0	
orth	ARMILLA		
foreign	Ezadah	heb	
foreign	Zamid	heb	
foreign	Mancatah	heb	
foreign	Totefeth	heb	
foreign	ψέλλιον	grc	
foreign	Brasselet	fra	
foreign	Braccialetto	ita	
foreign	Maniglio	ita	
entry	AROMA	0	
orth	AROMA		
foreign	Alfegin	ara	
foreign	Tanguebil	ara	
foreign	Darira	ara	
foreign	Besem	heb	
foreign	Sam	heb	
foreign	Samim	heb	
foreign	ἄρωμα	grc	
foreign	Espicerie	fra	
foreign	Espice	fra	
foreign	Speciaria	ita	
entry	ARS	0	
orth	ARS		
foreign	Choila	ara	
foreign	Hicma	ara	
foreign	Chusseban	ara	
foreign	Chacmach	heb	
foreign	Chesebbon	heb	
foreign	τέχνη	grc	
foreign	Art	fra	
foreign	Arte	ita	
entry	ARSENICUM	0	
orth	ARSENICUM		
foreign	Zarnleh	ara	
foreign	ἀρσένικον	grc	
foreign	Arsenic	fra	
foreign	Arsenico	ita	
entry	ARTERIA	0	
orth	ARTERIA		
foreign	Sarjan	ara	
foreign	Schirgan	heb	
foreign	Arkim	heb	
foreign	ἀρτηρία	grc	
foreign	Artére	fra	
foreign	Arteria	ita	
entry	ARTERIA ASPERA	0	
orth	ARTERIA ASPERA		
foreign	Zumara	ara	
foreign	Mazamar	ara	
foreign	Halci	ara	
foreign	Gargeret	heb	
foreign	ἀρτηρία τραχεῖα	grc	
foreign	Artére du poulmon	fra	
foreign	Artére aspre	fra	
foreign	Arteria aspra	ita	
foreign	arteria del polmone	ita	
entry	ARTHRITIS	0	
orth	ARTHRITIS		
foreign	Vaga aluqued	ara	
foreign	Beebh	heb	
foreign	Happerakim	heb	
foreign	ἀρθρίτις	grc	
foreign	Goutte	fra	
foreign	Gotta	ita	
entry	ARTICULUS	0	
orth	ARTICULUS		
foreign	Ucde	ara	
foreign	Uqued	ara	
foreign	Fenna	ara	
foreign	Scheri	heb	
foreign	Scherejan	heb	
foreign	ἄρθρον	grc	
foreign	Arteuil	fra	
foreign	Articulo	ita	
entry	ARTIFEX	0	
orth	ARTIFEX		
foreign	Hacim Muallim	ara	
foreign	Charasebh Choschebh	heb	
foreign	Ammon	heb	
foreign	Amian	heb	
foreign	Sicli	heb	
foreign	τεχνίτης	grc	
foreign	Artisan	fra	
foreign	Ouvrier	fra	
foreign	Artefice	ita	
entry	ASCIA	0	
orth	ASCIA		
foreign	Azad	heb	
foreign	Mazad	heb	
foreign	ἀξίνη	grc	
foreign	Coignée	fra	
foreign	Hache	fra	
foreign	Doloire	fra	
foreign	Ascia	ita	
foreign	Pola	ita	
entry	ASCITES	0	
orth	ASCITES		
foreign	Cebli	ara	
foreign	Godi	heb	
foreign	ἀσκίτης	grc	
foreign	Hydropisie	fra	
foreign	Hydropisia	ita	
foreign	Ascite	ita	
entry	ASELLUS, ASINUS	0	
orth	ASELLUS		
orth	ASINUS		
foreign	Himar	ara	
foreign	Chamor	heb	
foreign	Air	heb	
foreign	ὄνισκος	grc	
foreign	ὄνος	grc	
foreign	Ane	fra	
foreign	Petit Ane	fra	
foreign	Asino	ita	
foreign	Asinello	ita	
entry	ASPERSIO	0	
orth	ASPERSIO		
foreign	Nazach	ara	
foreign	Nadvah	ara	
foreign	Raschasch	ara	
foreign	Havajah	heb	
foreign	Reschasch	heb	
foreign	ῥαντισμὸς	grc	
foreign	Aspersion	fra	
foreign	Arrosement	fra	
foreign	Spargimento	ita	
foreign	Sbroffamento	ita	
entry	ASPHALTUM, BITUMEN	0	
orth	ASPHALTUM		
orth	BITUMEN		
foreign	Cheser aliheud	ara	
foreign	Cafra	ara	
foreign	Cafra alheud	ara	
foreign	Chamor	heb	
foreign	Chofer	heb	
foreign	ἄσφαλτον	grc	
foreign	Bitume	fra	
foreign	Asphalte	fra	
foreign	Asfalto	ita	
entry	ASSATIO, ASSUM	0	
orth	ASSATIO		
orth	ASSUM		
foreign	Habab	ara	
foreign	Harea	ara	
foreign	Safid	ara	
foreign	Hibhubh	heb	
foreign	Zali	heb	
foreign	Zeli	heb	
foreign	ὄπτησις	grc	
foreign	Rôtir	fra	
foreign	Rôti	fra	
foreign	Rôt	fra	
foreign	Arrostimento	ita	
foreign	Arrosto	ita	
pb	p. 766		
entry	ASSIMILATIO	0	
orth	ASSIMILATIO		
foreign	Istimbre	ara	
foreign	Tamtila	ara	
foreign	Taqtib	ara	
foreign	Dimuon	heb	
foreign	Maçchel	heb	
foreign	ὁμοίωσις	grc	
foreign	Simulation	fra	
foreign	Ressemblance	fra	
foreign	Assimiglianza	ita	
foreign	Assimigliamento	ita	
entry	ASSIUS LAPIS	0	
orth	ASSIUS LAPIS		
foreign	λίθος ἄσσιος	grc	
foreign	Pierre Assius	fra	
foreign	Assia pietra	ita	
entry	ASTHMA, DIFFICILIS RESPIRATIO	0	
orth	ASTHMA		
orth	DIFFICILIS RESPIRATIO		
foreign	Bahar	ara	
foreign	Genichah	heb	
foreign	ἄσθμα	grc	
foreign	Difficulté d’haleine	fra	
foreign	Asthme	fra	
foreign	Respirazione con difficoltà	ita	
entry	ASTRAGALUS, TALUS	0	
orth	ASTRAGALUS		
orth	TALUS		
foreign	Chahab	ara	
foreign	Karsol	heb	
foreign	ἀστράγαλος	grc	
foreign	Talon	fra	
foreign	Astragalo	ita	
foreign	Talone	ita	
entry	ASTRUM, STELLA	0	
orth	ASTRUM		
orth	STELLA		
foreign	Nagam	ara	
foreign	Bocabh	heb	
foreign	Bokevim	heb	
foreign	ἄστρον	grc	
foreign	Astre	fra	
foreign	Etoile	fra	
foreign	Astro	ita	
foreign	Segno celeste	ita	
entry	ATHEROMA	0	
orth	ATHEROMA		
foreign	ἀθέρωμα	grc	
foreign	Athérome	fra	
foreign	Atheroma	ita	
entry	ATOMUS	0	
orth	ATOMUS		
foreign	Habba	ara	
foreign	Munbata	ara	
foreign	Pirur	heb	
foreign	ἄτομος	grc	
foreign	Atome	fra	
foreign	Atomo	ita	
entry	ATRAMENTUM	0	
orth	ATRAMENTUM		
foreign	Ariegi	ara	
foreign	Medad	ara	
foreign	Ezegi	ara	
foreign	Zagi	ara	
foreign	Deja	ara	
foreign	Devia	ara	
foreign	Hibar	ara	
foreign	Dejo	heb	
foreign	Charta	heb	
foreign	Schigor	heb	
foreign	μελαντηρία	grc	
foreign	Encre	fra	
foreign	lnchiostro	ita	
foreign	Tinta	ita	
entry	ATRΟPHIA., Macies	0	
orth	ATRΟPHIA.		
orth	Macies		
entry	ATTENUATIO	0	
orth	ATTENUATIO		
foreign	Kozra	ara	
foreign	Kozar	ara	
foreign	Taclib	ara	
foreign	Tarcic	ara	
foreign	Muc	heb	
foreign	Rakik	heb	
foreign	λέπτυνσις	grc	
foreign	Diminution	fra	
foreign	Amoindrissement	fra	
foreign	Sminuità	ita	
foreign	Attenuazione	ita	
entry	ATTRACTIO	0	
orth	ATTRACTIO		
foreign	Garra	ara	
foreign	Gara	heb	
foreign	Tipra	heb	
foreign	ἑλκὴ	grc	
foreign	ἑλκυσμὸς	grc	
foreign	Attraction	fra	
foreign	Attirement	fra	
foreign	Attractif	fra	
foreign	Maneggiamento	ita	
entry	AUCTIO, AUGMENTUM	0	
orth	AUCTIO		
orth	AUGMENTUM		
foreign	Zieda	ara	
foreign	Tacrir	ara	
foreign	Marbit	heb	
foreign	ἄυξησις	grc	
foreign	ἐπακμὴ	grc	
foreign	Augmentation	fra	
foreign	Accroissement	fra	
foreign	Accrescimento	ita	
foreign	Augmento	ita	
entry	AUDITUS	0	
orth	AUDITUS		
foreign	Samaf	ara	
foreign	Schemuah	heb	
foreign	Mischmah	heb	
foreign	Haschmaoth	heb	
foreign	ἀκοὴ	grc	
foreign	Ouïe	fra	
foreign	Udito	ita	
entry	AURA	0	
orth	AURA		
foreign	Hebhel	heb	
foreign	πνεῦμα	grc	
foreign	Vapeur	fra	
foreign	Petit vent	fra	
foreign	Venticello piacevole	ita	
foreign	Aura	ita	
entry	AURES	0	
orth	AURES		
foreign	Sama	ara	
foreign	Alsamach	ara	
foreign	Ozen	heb	
foreign	Oznaim	heb	
foreign	ὦτα	grc	
foreign	οὔατα	grc	
foreign	οὖς	grc	
foreign	Oreilles	fra	
foreign	Orecchii	ita	
entry	AURIPIGMENTUM, Arsenicum	0	
orth	AURIPIGMENTUM		
orth	Arsenicum		
foreign	Orpiment	fra	
entry	AURISCALPIUM	0	
orth	AURISCALPIUM		
foreign	Munacca aludnei	ara	
foreign	ὠτογλυφὶς	grc	
foreign	Cure-oreille	fra	
foreign	Cura-orecchie	ita	
entry	AURUM	0	
orth	AURUM		
foreign	Deeb	ara	
foreign	Deheb	ara	
foreign	Dsahab	heb	
foreign	χρυσὸς	grc	
foreign	Or	fra	
foreign	Oro	ita	
entry	AUXILIUM	0	
orth	AUXILIUM		
foreign	Jgatha	ara	
foreign	Jeschah	heb	
foreign	Ezer	heb	
foreign	Sia	heb	
foreign	Suah	heb	
foreign	βοήθημα	grc	
foreign	Secours	fra	
foreign	Aide	fra	
foreign	Ajuto	ita	
entry	AXILLA, Ala	0	
orth	AXILLA		
orth	Ala		
entry	AXUNGIA, Adeps	0	
orth	AXUNGIA		
orth	Adeps		
entry	BACULUS	0	
orth	BACULUS		
foreign	Sabt	ara	
foreign	Aza	ara	
foreign	Uquis	ara	
foreign	Choder	heb	
foreign	Makkel	heb	
foreign	Matteh	heb	
foreign	Schefet	heb	
foreign	βακτηρία	grc	
foreign	βάκτρον	grc	
foreign	Bâton	fra	
foreign	Bastone	ita	
foreign	Bastoncello	ita	
entry	BALBUTIES, BALBUS	0	
orth	BALBUTIES		
orth	BALBUS		
foreign	Magbus	ara	
foreign	Illeg	heb	
foreign	Gamgum	heb	
foreign	Megambem	heb	
foreign	ψελλότης	grc	
foreign	ψελλὸς	grc	
foreign	Béguayement	fra	
foreign	Bégue	fra	
foreign	Balbutizzamento	ita	
foreign	Balbo	ita	
entry	BALNEUM	0	
orth	BALNEUM		
foreign	Hammim	ara	
foreign	Gesal	ara	
foreign	Abhta	heb	
foreign	Rachaz	heb	
foreign	Rachza	heb	
foreign	Mesoth	heb	
foreign	λοῦτρον λουτρὸν	grc	
foreign	Bain	fra	
foreign	Bagno	ita	
entry	BALSAMUS	0	
orth	BALSAMUS		
foreign	Mochel	ara	
foreign	Hanut	ara	
foreign	Panach	heb	
foreign	βάλσαμος	grc	
foreign	Baume	fra	
foreign	Balsamo	ita	
entry	BARBA	0	
orth	BARBA		
foreign	Dakan	ara	
foreign	Dsacan	heb	
foreign	πώγων	grc	
foreign	Barbe	fra	
foreign	Barba	ita	
entry	BDELLIUM	0	
orth	BDELLIUM		
foreign	Mumdilimon	ara	
foreign	Mudemada	ara	
foreign	Bedolah	heb	
foreign	βδέλλιον	grc	
foreign	Bdellium	fra	
foreign	Gomme Bdellion	fra	
foreign	Bdellio	ita	
entry	BELLARIA	0	
orth	BELLARIA		
foreign	Nuola	ara	
foreign	Kinnuach	heb	
foreign	Segudah	heb	
foreign	τραγήματα	grc	
foreign	Dessert	fra	
foreign	Confezzoni	ita	
entry	BENEDICTUM	0	
orth	BENEDICTUM		
foreign	Mubaraca	ara	
foreign	Barak	heb	
foreign	εὐλογιστὸν	grc	
foreign	Bénit	fra	
foreign	Benedetto	ita	
entry	BENIGNUM	0	
orth	BENIGNUM		
foreign	Hanin	ara	
foreign	Hannan	ara	
foreign	Tib	ara	
foreign	Taib	ara	
foreign	Basim	heb	
foreign	Tobh	heb	
foreign	ἔυηθες εὔηθες	grc	
foreign	Benin	fra	
foreign	Benigno	ita	
entry	BENZOI	0	
orth	BENZOI		
foreign	Benzoi	ara	
foreign	Benjoin	fra	
foreign	Benzoe	ita	
entry	ΒΕΖΟAR	0	
orth	ΒΕΖΟAR		
foreign	Bezard	ara	
foreign	Bezoard	fra	
foreign	Bezoar	ita	
entry	BILIOSUS	0	
orth	BILIOSUS		
foreign	Zafravi	ara	
foreign	χολερικὸς	grc	
foreign	Bilieux	fra	
foreign	Colerico	ita	
foreign	Coleroso	ita	
entry	BILIS, FEL	0	
orth	BILIS		
orth	FEL		
foreign	Marra	ara	
foreign	Merara	ara	
foreign	Merora	heb	
foreign	χολὴ	grc	
foreign	Bile	fra	
foreign	Fiel	fra	
foreign	Colére	fra	
foreign	Bile	ita	
foreign	Colera	ita	
entry	BILIS FLAVA, BILIS NIGRA	0	
orth	BILIS FLAVA		
orth	BILIS NIGRA		
foreign	Marra Zafra	ara	
foreign	Marra Seudi	ara	
foreign	Merara	ara	
foreign	χολὴ ξανθὴ	grc	
foreign	χολὴ μέλαινα	grc	
foreign	Bile jaune	fra	
foreign	Bile noire	fra	
foreign	Bile gialla	ita	
foreign	Bile nera	ita	
entry	BISCOCTUM	0	
orth	BISCOCTUM		
foreign	Tortellæ	ara	
foreign	δίσεφθον	grc	
foreign	Biscuit	fra	
foreign	Biscotto	ita	
entry	BITUMEN, Asphaltum	0	
orth	BITUMEN		
orth	Asphaltum		
entry	BLATTA, TINEA	0	
orth	BLATTA		
orth	TINEA		
foreign	Egette	ara	
foreign	Sus	ara	
foreign	Sas	heb	
foreign	σίλφη	grc	
foreign	Teigne	fra	
foreign	Tarma	ita	
entry	BOLUS	0	
orth	BOLUS		
foreign	Lezma	ara	
foreign	Lacma	ara	
foreign	Patbag	heb	
foreign	Pat	heb	
foreign	βῶλος	grc	
foreign	Bouchée	fra	
foreign	Morceau	fra	
foreign	Boccone	ita	
foreign	Bolo	ita	
entry	BOLUS, Lutum, Argilla	0	
orth	BOLUS		
orth	Lutum		
orth	Argilla		
entry	BOLUS ARMENA	0	
orth	BOLUS ARMENA		
foreign	Albin	ara	
foreign	Alarmen	ara	
foreign	Timah	heb	
foreign	Cardanun	heb	
foreign	βῶλος ἁρμένιος ἀρμένιος	grc	
foreign	Bol d’Arménie	fra	
foreign	Bol Armeno	ita	
entry	BONUM	0	
orth	BONUM		
foreign	Tib	ara	
foreign	Taib	ara	
foreign	Tobh	heb	
foreign	ἀγαθὸν	grc	
foreign	Bon	fra	
foreign	Bien	fra	
foreign	Buono	ita	
entry	BORAX	0	
orth	BORAX		
foreign	Tincar	ara	
foreign	Borraca	ara	
foreign	Luzara	ara	
foreign	Aldeheb	ara	
foreign	χρυσσοκόλλα	grc	
foreign	Borax de Venise	fra	
foreign	Borras	fra	
foreign	Borace	ita	
entry	BRACHIUM	0	
orth	BRACHIUM		
foreign	Hadab	ara	
foreign	Hadan	ara	
foreign	Alsahad	ara	
foreign	Said	ara	
foreign	Dara	ara	
foreign	Dira	ara	
foreign	Derah	heb	
foreign	Ezeroah	heb	
foreign	Hazadh	heb	
foreign	βραχίων	grc	
foreign	Bras	fra	
foreign	Braccio	ita	
entry	BRACTEA, LAMINA	0	
orth	BRACTEA		
orth	LAMINA		
foreign	Varâca	ara	
foreign	Zafaha	ara	
foreign	Ziz	heb	
foreign	Tas	heb	
foreign	ἐλασμὸς	grc	
foreign	Feuille de métal	fra	
foreign	Foglio di metallo	ita	
entry	BREVITAS, BREVIS	0	
orth	BREVITAS		
orth	BREVIS		
foreign	lchtisar	ara	
foreign	Muchtasar	ara	
foreign	Cazir	ara	
foreign	Cazar	ara	
foreign	Cazer	heb	
foreign	Cozer	heb	
foreign	Cuz	heb	
foreign	βραχύτης	grc	
foreign	βραχὺς	grc	
foreign	Briéveté	fra	
foreign	Bref	fra	
foreign	Brevità	ita	
foreign	Breve	ita	
pb	p. 767		
entry	BRODIUM, JUSCULUM	0	
orth	BRODIUM		
orth	JUSCULUM		
foreign	Marac	ara	
foreign	Marca	ara	
foreign	Retaf	heb	
foreign	ζωμὸς	grc	
foreign	Broüet	fra	
foreign	Brodo	ita	
entry	BUBO	0	
orth	BUBO		
foreign	Burules	ara	
foreign	Thaun	ara	
foreign	Barachien	ara	
foreign	βούβων	grc	
foreign	Bosse chancreuse	fra	
foreign	Tartufalo	ita	
entry	BUCCA	0	
orth	BUCCA		
foreign	Dücam	ara	
foreign	Sadek	ara	
foreign	Peh	heb	
foreign	βούκκα	grc	
foreign	Bouchée	fra	
foreign	Boccone	ita	
entry	BUFO	0	
orth	BUFO		
foreign	Naraqua	ara	
foreign	Tallun	ara	
foreign	Tauluna	ara	
foreign	Zabh	heb	
foreign	μύοξος	grc	
foreign	Crapaud	fra	
foreign	Rospo	ita	
foreign	Ranocchio	ita	
entry	BUFONITES	0	
orth	BUFONITES		
foreign	Hagiar alnaraqua	ara	
foreign	μυοξονίτης λίθος	grc	
foreign	Crapaudine	fra	
foreign	Pietra che nasce nel rospo	ita	
entry	BULIMUS, FAMES NIMIA	0	
orth	BULIMUS		
orth	FAMES NIMIA		
foreign	Goi	ara	
foreign	Ulzana	heb	
foreign	Cafan	heb	
foreign	Raabh	heb	
foreign	βούλιμος	grc	
foreign	Faim grande	fra	
foreign	Gran fame	ita	
entry	BULLA	0	
orth	BULLA		
foreign	Malchabara	ara	
foreign	Kezafah	heb	
foreign	Abhabbuah	heb	
foreign	βούλλα	grc	
foreign	Bulle	fra	
foreign	Bouteille	fra	
foreign	Bolla	ita	
entry	BUTYRUM	0	
orth	BUTYRUM		
foreign	Zedb	ara	
foreign	Seman	ara	
foreign	Chemeah	heb	
foreign	βούτυρον	grc	
foreign	Beurre	fra	
foreign	Butyro	ita	
entry	CABALA	0	
orth	CABALA		
foreign	Cabale	fra	
foreign	Cabaliste	fra	
foreign	Cabala	ita	
foreign	Gabbaglia	ita	
foreign	Gabbamento	ita	
entry	CACABUS, SARTAGO	0	
orth	CACABUS		
orth	SARTAGO		
foreign	Kadra	ara	
foreign	Cacab	heb	
foreign	Machabath	heb	
foreign	Marcheseth	heb	
foreign	Patur	heb	
foreign	κάκκαβος	grc	
foreign	Chauderon	fra	
foreign	Caldaia	ita	
entry	CΑCΑTIO	0	
orth	CΑCΑTIO		
foreign	Charia	ara	
foreign	Chari	heb	
foreign	ἀφόδευσις	grc	
foreign	Action de chier	fra	
foreign	Cacazione	ita	
foreign	Cacarella	ita	
entry	CACHEXIA	0	
orth	CACHEXIA		
foreign	Thebegi	ara	
foreign	Therel	ara	
foreign	Terbel	ara	
foreign	Nepichah	heb	
foreign	καχεξία	grc	
foreign	Cachexie	fra	
entry	CACOCHYMIA	0	
orth	CACOCHYMIA		
foreign	Chiltradi	ara	
foreign	Laschad rai	heb	
foreign	Laschad merah	heb	
foreign	κακοχυμία	grc	
foreign	Cacochymie	fra	
foreign	Mauvaise humeur	fra	
foreign	Humore cattivo	ita	
entry	CADAVER	0	
orth	CADAVER		
foreign	Gism	ara	
foreign	Guttah	ara	
foreign	Nephelah	heb	
foreign	Mappelah	heb	
foreign	Pegar	heb	
foreign	νεκρόν σῶμα	grc	
foreign	πεσὸν σῶμα	grc	
foreign	Cadavre	fra	
foreign	Corpo morto	ita	
entry	CADMIA	0	
orth	CADMIA		
foreign	Climia	ara	
foreign	Vasara	ara	
foreign	καδμεῖα καδμεία	grc	
foreign	Cadmia	fra	
foreign	Cadmia	ita	
entry	CALCANEUS	0	
orth	CALCANEUS		
foreign	Chaa	ara	
foreign	Achabalium	ara	
foreign	Aldip	ara	
foreign	Akkebh	heb	
foreign	πτέρνα	grc	
foreign	Talon	fra	
foreign	Calcagno	ita	
entry	CALCEUS	0	
orth	CALCEUS		
foreign	Naala	ara	
foreign	Naal	heb	
foreign	Masan	heb	
foreign	ὑπόδημα	grc	
foreign	Soulier	fra	
foreign	Scarpa	ita	
entry	CALCINATIO	0	
orth	CALCINATIO		
foreign	Scherefahsid	heb	
foreign	τέφρωσις	grc	
foreign	Calcination	fra	
foreign	Calcinazione	ita	
entry	CALCULUS	0	
orth	CALCULUS		
foreign	Dil	ara	
foreign	Hasa al celia	ara	
foreign	Hasa almethene	ara	
foreign	Chazaz	heb	
foreign	λιθίασις	grc	
foreign	λίθος	grc	
foreign	Gravelle	fra	
foreign	Pierre	fra	
foreign	Pietra	ita	
entry	CALEFACTIO, CALEFACIENS	0	
orth	CALEFACTIO		
orth	CALEFACIENS		
foreign	Dafia	ara	
foreign	Dafi	ara	
foreign	Mischan Suchanna	ara	
foreign	Hammi	ara	
foreign	Michammem Chom	heb	
foreign	Habluth	heb	
foreign	θερμαίνων	grc	
foreign	θέρμανσις	grc	
foreign	Chauffant	fra	
foreign	Echauffant	fra	
foreign	Chauffemcnt	fra	
foreign	Riscaldamento	ita	
foreign	Riscaldante	ita	
entry	CALIDUS	0	
orth	CALIDUS		
foreign	Haar	ara	
foreign	Cham	heb	
foreign	θερμὸς	grc	
foreign	Chaud	fra	
foreign	Caldo	ita	
entry	CALIGO	0	
orth	CALIGO		
foreign	Dalam	ara	
foreign	Ateme	ara	
foreign	Ophel	heb	
foreign	Aphela	heb	
foreign	Araphel	heb	
foreign	Habhirah	heb	
foreign	ζόφος	grc	
foreign	Obscurité	fra	
foreign	Eblouïssement	fra	
foreign	Caligine	ita	
entry	CALIX	0	
orth	CALIX		
foreign	Cas	ara	
foreign	cavas	ara	
foreign	Acvas	ara	
foreign	Cos	heb	
foreign	Aschisch	heb	
foreign	κύλιξ	grc	
foreign	Calice	fra	
foreign	Coupe	fra	
foreign	Tasse	fra	
foreign	Calice	ita	
foreign	Bicchiere	ita	
entry	CALLUS	0	
orth	CALLUS		
foreign	Desbot	ara	
foreign	Desbet	ara	
foreign	Alchestir	ara	
foreign	Spiecha	heb	
foreign	τύλλος	grc	
foreign	πῶρος	grc	
foreign	Cal	fra	
foreign	Durillon	fra	
foreign	Callo	ita	
foreign	Durezza	ita	
entry	CALOR, CALIDITAS	0	
orth	CALOR		
orth	CALIDITAS		
foreign	Harara	ara	
foreign	Har	ara	
foreign	Lehib	ara	
foreign	Chamma	heb	
foreign	Chom	heb	
foreign	Scharaf	heb	
foreign	θερμότης	grc	
foreign	Chaleur	fra	
foreign	Caldo	ita	
foreign	Calore	ita	
entry	CALVARIA, CRANIUM	0	
orth	CALVARIA		
orth	CRANIUM		
foreign	Gamgama	ara	
foreign	Quahaf	ara	
foreign	Gilgoleth	heb	
foreign	Cadra	heb	
foreign	Tekhambach	heb	
foreign	κράνιον	grc	
foreign	Crane	fra	
foreign	Test	fra	
foreign	Osso della testa	ita	
entry	CALVITIES, CALVUS	0	
orth	CALVITIES		
orth	CALVUS		
foreign	Charha	ara	
foreign	Alcharha	ara	
foreign	Azla	ara	
foreign	Zala	ara	
foreign	Kereah	heb	
foreign	Gabachat	heb	
foreign	Gibbeach	heb	
foreign	φαλακρότης	grc	
foreign	φαλακρὸς	grc	
foreign	Chauveté	fra	
foreign	Chauve	fra	
foreign	Calvezza	ita	
foreign	Calvo	ita	
entry	CALX	0	
orth	CALX		
foreign	Shearagi	ara	
foreign	Sehergi	ara	
foreign	Mura	ara	
foreign	Almora	ara	
foreign	Gir	heb	
foreign	Schid	heb	
foreign	τίτανος	grc	
foreign	κονία	grc	
foreign	Chaux	fra	
foreign	Calcina	ita	
foreign	Calce	ita	
entry	CAMPHORA	0	
orth	CAMPHORA		
foreign	Dhafur	ara	
foreign	Ariage	ara	
foreign	Alefek	ara	
foreign	Cofer	heb	
foreign	κάφουρα	grc	
foreign	Camphre	fra	
foreign	Canfora	ita	
entry	CANALIS	0	
orth	CANALIS		
foreign	Gedeguil	ara	
foreign	Mugari	ara	
foreign	Zinor	heb	
foreign	Schiket	heb	
foreign	Teaiah	heb	
foreign	σωλὴν	grc	
foreign	Canal	fra	
foreign	Canale	ita	
entry	CANCER	0	
orth	CANCER		
foreign	lkila	ara	
foreign	lkal	heb	
foreign	καρκίνωμα	grc	
foreign	Chancre	fra	
foreign	Cancaro	ita	
foreign	Canchero	ita	
entry	CANCER	0	
orth	CANCER		
foreign	Acrabb	ara	
foreign	καρκίνος	grc	
foreign	Ecrevice	fra	
foreign	Cancro	ita	
entry	CANINI	0	
orth	CANINI		
foreign	Kelbiin	ara	
foreign	Calibim	heb	
foreign	Κυνικοὶ	grc	
foreign	de Chien	fra	
foreign	Canini	ita	
entry	CANIS	0	
orth	CANIS		
foreign	Kelh	ara	
foreign	Kelebh	heb	
foreign	Nibhchads	heb	
foreign	κύων	grc	
foreign	Chien	fra	
foreign	Chienne	fra	
foreign	Cane	ita	
entry	CANITIES, CANUS	0	
orth	CANITIES		
orth	CANUS		
foreign	Schib	ara	
foreign	Siboh	ara	
foreign	Schebh	heb	
foreign	Schabh	heb	
foreign	πολιὰ	grc	
foreign	πολιὸς	grc	
foreign	Blanchissure des Cheveux	fra	
foreign	Chenu	fra	
foreign	Gris	fra	
foreign	Blanc	fra	
foreign	Canutezza	ita	
foreign	Bianco	ita	
foreign	Canuto	ita	
entry	CANTHARIDES	0	
orth	CANTHARIDES		
foreign	Dararich	ara	
foreign	Daruch	ara	
foreign	κανθαρίδες	grc	
foreign	Cantharide	fra	
foreign	Verme Cantarella	ita	
entry	CAPILLUS	0	
orth	CAPILLUS		
foreign	Saar	ara	
foreign	Shar	ara	
foreign	Samaf	ara	
foreign	Sear	heb	
foreign	Cenath	heb	
foreign	Revüzoth	heb	
foreign	θρὶξ	grc	
foreign	Cheveu	fra	
foreign	Cheveux	fra	
foreign	Capello	ita	
entry	CAPRA	0	
orth	CAPRA		
foreign	As	ara	
foreign	Ans	ara	
foreign	Ansi	ara	
foreign	Maas	ara	
foreign	Esh	heb	
foreign	αἲξ	grc	
foreign	Chévre	fra	
foreign	Capra	ita	
entry	CAPSA, CAPSULA	0	
orth	CAPSA		
orth	CAPSULA		
foreign	Oron	ara	
foreign	Aron	heb	
foreign	Arggas	heb	
foreign	κάψα	grc	
foreign	καψάκιον	grc	
foreign	Coffre	fra	
foreign	Caisse	fra	
foreign	Cassetin	fra	
foreign	Cassa	ita	
foreign	Cassetta	ita	
entry	CAPUT	0	
orth	CAPUT		
foreign	Ras	ara	
foreign	Rosch	heb	
foreign	Gulgoleth	heb	
foreign	κεφαλὴ	grc	
foreign	Tête	fra	
foreign	Testa	ita	
foreign	Capo	ita	
entry	CARBUNCULUS, GEMMA	0	
orth	CARBUNCULUS		
orth	GEMMA		
foreign	Baric	ara	
